Date,AAPL,GOOG,MSFT,NBCC.NS,TATAMOTORS.NS,TCS.NS
2023-03-15,151.4625244140625,96.0948486328125,261.28436279296875,23.745561599731445,408.81036376953125,3106.599609375
2023-03-16,154.29397583007812,100.59354400634766,271.87591552734375,23.215675354003906,413.1335144042969,3093.10107421875
2023-03-17,153.45249938964844,101.97698974609375,275.0553283691406,23.315027236938477,416.4131164550781,3087.5654296875
2023-03-20,155.8284912109375,101.4494857788086,267.9680480957031,22.652667999267578,408.2140808105469,3052.603759765625
2023-03-21,157.6897430419922,105.34104919433594,269.49383544921875,22.453962326049805,410.0029602050781,3016.477294921875
2023-03-22,156.25424194335938,103.72869110107422,268.0271911621094,22.553316116333008,413.53106689453125,3040.46484375
2023-03-23,157.3432159423828,105.75908660888672,273.3131103515625,22.42084312438965,416.56219482421875,3034.491943359375
2023-03-24,158.6500701904297,105.56000518798828,276.177490234375,21.725366592407227,413.9285888671875,3030.461669921875
2023-03-27,156.69973754882812,102.57416534423828,272.0531005859375,21.195478439331055,409.50604248046875,3032.209716796875
2023-03-28,156.0760040283203,100.8821792602539,270.9211120605469,20.59935760498047,399.1205749511719,3025.99462890625
2023-03-29,159.1648712158203,101.41963195800781,276.1184387207031,23.348146438598633,406.67364501953125,3048.330810546875
2023-03-30,160.73898315429688,100.84236145019531,279.6029968261719,,,
2023-03-31,163.25360107421875,103.50973510742188,283.78643798828125,23.48061752319336,418.2020263671875,3113.397216796875
2023-04-03,164.5109405517578,104.41544342041016,282.7332458496094,23.61309051513672,421.6307373046875,3107.668212890625
2023-04-04,163.9763641357422,104.62445831298828,282.68402099609375,,,
2023-04-05,162.125,104.45524597167969,279.888427734375,24.47415542602539,423.9165344238281,3146.31982421875
2023-04-06,163.01600646972656,108.38664245605469,287.03485107421875,24.970924377441406,434.947998046875,3127.770751953125
2023-04-10,160.4122772216797,106.4458236694336,284.8594970703125,24.705982208251953,458.45196533203125,3169.238525390625
2023-04-11,159.19456481933594,105.61973571777344,278.402099609375,25.13651466369629,455.8680725097656,3121.06982421875
2023-04-12,158.50155639648438,104.72398376464844,279.0517578125,25.169631958007812,462.62603759765625,3148.1162109375
2023-04-13,163.9070281982422,107.67998504638672,285.3023986816406,25.268985748291016,466.6013488769531,3096.83984375
2023-04-14,163.56053161621094,108.9439926147461,281.6603088378906,,,
2023-04-17,163.58033752441406,105.91831970214844,284.2786560058594,25.666400909423828,469.2349853515625,3048.91357421875
2023-04-18,164.8079833984375,104.62445831298828,283.8553771972656,25.335222244262695,470.07977294921875,3040.416015625
2023-04-19,165.95639038085938,104.52491760253906,283.9341735839844,25.235868453979492,466.501953125,3000.453857421875
2023-04-20,164.9861602783203,105.40077209472656,281.63079833984375,25.83199119567871,473.8562927246094,3015.215087890625
2023-04-21,163.37245178222656,105.41073608398438,281.2862243652344,25.235868453979492,468.2908935546875,3069.647705078125
2023-04-24,163.67933654785156,106.27661895751953,277.3586730957031,25.169631958007812,472.2662048339844,3083.1953125
2023-04-25,162.13490295410156,104.11685943603516,271.1081237792969,25.666400909423828,470.6263427734375,3084.360595703125
2023-04-26,162.125,103.95760345458984,290.7458190917969,25.732637405395508,475.2476501464844,3105.871337890625
2023-04-27,166.72857666015625,107.859130859375,300.05767822265625,25.666400909423828,478.62664794921875,3095.965576171875
2023-04-28,167.98590087890625,107.7098388671875,302.4496765136719,26.03070068359375,481.95599365234375,3126.3623046875
2023-05-01,167.8968048095703,107.20223236083984,300.7762756347656,,,
2023-05-02,166.85728454589844,105.48039245605469,300.628662109375,26.527469635009766,477.28497314453125,3126.50830078125
2023-05-03,165.77816772460938,105.61973571777344,299.6344299316406,26.858646392822266,480.71368408203125,3088.14794921875
2023-05-04,164.1347198486328,104.71401977539062,300.628662109375,27.454771041870117,477.8315734863281,3127.770751953125
2023-05-05,171.8370819091797,105.71427917480469,305.7865905761719,27.057355880737305,474.1544494628906,3137.482177734375
2023-05-08,171.76776123046875,107.729736328125,303.8179016113281,27.587242126464844,497.40997314453125,3156.807861328125
2023-05-09,170.0550537109375,107.43115997314453,302.1937255859375,26.759292602539062,500.54052734375,3188.515869140625
2023-05-10,171.8271942138672,111.75070190429688,307.4206237792969,27.090473175048828,506.35443115234375,3191.96337890625
2023-05-11,172.01527404785156,116.34892272949219,305.2550354003906,27.454771041870117,508.44146728515625,3187.447265625
2023-05-12,171.0833740234375,117.36410522460938,304.1329040527344,27.355417251586914,512.7645874023438,3179.824462890625
2023-05-15,170.58767700195312,116.40863037109375,304.6152038574219,27.222944259643555,527.5725708007812,3161.1298828125
2023-05-16,170.58767700195312,119.52388763427734,306.8594970703125,27.620359420776367,517.9324951171875,3164.14013671875
2023-05-17,171.2023162841797,120.9073257446289,309.7597961425781,27.421653747558594,512.3173217773438,3116.116943359375
2023-05-18,173.54202270507812,122.93769836425781,314.21875,27.12359046936035,505.3108825683594,3107.52197265625
2023-05-19,173.65106201171875,122.66897583007812,314.0412292480469,26.891765594482422,521.708984375,3129.858642578125
2023-05-22,172.69931030273438,125.2766342163086,316.8428649902344,26.626821517944336,519.274169921875,3203.52001953125
2023-05-23,170.08206176757812,122.70880126953125,311.0027770996094,26.65993881225586,525.2371215820312,3201.91796875
2023-05-24,170.35964965820312,121.06657409667969,309.61181640625,28.680133819580078,516.9883422851562,3208.035888671875
2023-05-25,171.49977111816406,123.76378631591797,321.5188903808594,28.282716751098633,511.67132568359375,3198.470458984375
2023-05-26,173.91871643066406,124.83869934082031,328.39471435546875,27.752830505371094,515.2491455078125,3232.8486328125
2023-05-29,,,,27.91842269897461,518.2305908203125,3224.545166015625
2023-05-30,175.77259826660156,124.05242156982422,326.7373962402344,28.216482162475586,515.5969848632812,3220.51513671875
2023-05-31,175.7230682373047,122.7884292602539,323.95550537109375,28.050893783569336,523.0507202148438,3194.58544921875
2023-06-01,178.53857421875,123.78369903564453,328.08892822265625,28.6138973236084,531.8956909179688,3228.090087890625
2023-06-02,179.3911590576172,124.63965606689453,330.870849609375,28.978195190429688,532.5914306640625,3210.220947265625
2023-06-05,178.03298950195312,126.03305053710938,331.4035339355469,28.315837860107422,542.8775024414062,3194.0029296875
2023-06-06,177.66619873046875,127.30702209472656,329.1740417480469,28.08401107788086,552.31884765625,3139.0361328125
2023-06-07,176.28814697265625,122.36044311523438,319.0131530761719,28.183364868164062,564.4435424804688,3180.40673828125
2023-06-08,179.01446533203125,122.09171295166016,320.8677978515625,27.55412483215332,556.2444458007812,3143.066162109375
2023-06-09,179.40109252929688,122.29077911376953,322.3771057128906,27.521007537841797,558.8284301757812,3116.699951171875
2023-06-12,182.20668029785156,123.76378631591797,327.3687438964844,27.71971321105957,560.6670532226562,3153.214599609375
2023-06-13,181.73085021972656,123.84342193603516,329.77581787109375,27.686595916748047,558.7290649414062,3150.10693359375
2023-06-14,182.36532592773438,123.79365539550781,332.7846374511719,27.521007537841797,566.779052734375,3157.2451171875
2023-06-15,184.4075927734375,125.19700622558594,343.39935302734375,27.18982696533203,564.9404907226562,3146.727294921875
2023-06-16,183.32696533203125,123.47515869140625,337.7072448730469,27.2891788482666,566.2821044921875,3106.22314453125
2023-06-19,,,,27.256061553955078,562.5552368164062,3140.95458984375
2023-06-20,183.41619873046875,123.26614379882812,333.48504638671875,27.222944259643555,579.6490478515625,3157.880615234375
2023-06-21,182.375244140625,120.68836212158203,329.0556640625,27.057355880737305,577.810546875,3187.720703125
2023-06-22,185.38905334472656,123.28606414794922,335.12261962890625,26.792409896850586,565.8348388671875,3168.447509765625
2023-06-23,185.07180786132812,122.4400634765625,330.4959716796875,26.29564094543457,556.19482421875,3146.776611328125
2023-06-26,183.67396545410156,118.52859497070312,324.16265869140625,26.29564094543457,564.3441162109375,3120.65380859375
2023-06-27,186.43991088867188,118.448974609375,330.0520324707031,26.229406356811523,569.5617065429688,3128.187744140625
2023-06-28,187.6196746826172,120.50921630859375,331.3147888183594,25.467693328857422,583.028076171875,3145.895751953125
2023-06-29,187.9567413330078,119.44425201416016,330.5255432128906,,,
2023-06-30,192.29901123046875,120.39973449707031,335.9414367675781,26.229406356811523,591.8731079101562,3230.818359375
2023-07-03,190.80201721191406,119.99166870117188,333.4258728027344,26.03070068359375,587.1524658203125,3201.51611328125
2023-07-04,,,,26.626821517944336,587.7984619140625,3237.275390625
2023-07-05,189.6817626953125,122.05189514160156,333.58367919921875,26.858646392822266,584.6182250976562,3248.135498046875
2023-07-06,190.15762329101562,120.35992431640625,336.6615905761719,26.72617530822754,597.0906982421875,3251.021240234375
2023-07-07,189.037353515625,119.57363891601562,332.666259765625,26.593704223632812,614.38330078125,3257.234375
2023-07-10,186.9851837158203,116.3190689086914,327.3490295410156,27.222944259643555,614.8305053710938,3201.173583984375
2023-07-11,186.45974731445312,117.15509796142578,327.9803771972656,27.454771041870117,624.6196899414062,3201.61376953125
2023-07-12,188.13519287109375,119.05609130859375,332.6465759277344,26.9580020904541,617.61328125,3189.384521484375
2023-07-13,188.8985595703125,124.24153900146484,338.0328063964844,26.9580020904541,616.8182373046875,3268.289794921875
2023-07-14,189.0472869873047,125.10742950439453,340.57794189453125,27.256061553955078,621.0419311523438,3438.62353515625
2023-07-17,192.31883239746094,124.47045135498047,341.0613708496094,27.521007537841797,614.6814575195312,3416.169921875
2023-07-18,192.0610809326172,123.49507141113281,354.635498046875,27.587242126464844,608.3209228515625,3421.208740234375
2023-07-19,193.41929626464844,122.20120239257812,350.2850646972656,27.521007537841797,616.7684326171875,3394.98876953125
2023-07-20,191.4662628173828,118.96652221679688,342.1859436035156,27.355417251586914,617.8120727539062,3397.19580078125
2023-07-21,190.2864990234375,119.74284362792969,339.1278076171875,27.421653747558594,621.88671875,3304.009033203125
2023-07-24,191.0895233154297,121.30543518066406,340.44970703125,27.71971321105957,625.3651123046875,3329.953857421875
2023-07-25,191.95201110839844,122.2111587524414,346.240478515625,28.315837860107422,635.5021362304688,3334.27001953125
2023-07-26,192.82444763183594,129.04876708984375,333.20880126953125,28.315837860107422,637.1419067382812,3323.627197265625
2023-07-27,191.5554962158203,129.25778198242188,326.2540283203125,28.38207244873047,639.7258911132812,3332.06298828125
2023-07-28,194.14297485351562,132.38294982910156,333.80072021484375,28.647014617919922,633.3455200195312,3291.35498046875
2023-07-31,194.7576446533203,132.48251342773438,331.38385009765625,30.567855834960938,642.31787109375,3356.144287109375
2023-08-01,193.92489624023438,131.26824951171875,331.7981872558594,30.104204177856445,641.6698608398438,3386.160400390625
2023-08-02,190.92100524902344,128.0335693359375,323.0775146484375,29.309375762939453,620.7344970703125,3374.977783203125
2023-08-03,189.52313232421875,128.1629638671875,322.24884033203125,29.044431686401367,617.0458374023438,3335.054931640625
2023-08-04,180.42222595214844,127.93403625488281,323.3537292480469,31.428922653198242,613.1079711914062,3377.82275390625
2023-08-07,177.3092498779297,131.31800842285156,325.6522216796875,31.859455108642578,607.6249389648438,3417.5498046875
2023-08-08,178.25106811523438,131.21849060058594,321.6470947265625,31.95880699157715,605.431640625,3404.3564453125
2023-08-09,176.6549530029297,129.53646850585938,317.878662109375,32.3231086730957,620.634765625,3396.4111328125
2023-08-10,176.43685913085938,129.59617614746094,318.5691833496094,31.5613956451416,616.3480224609375,3376.400146484375
2023-08-11,176.4964141845703,129.55636596679688,316.6751708984375,32.28998947143555,609.9178466796875,3382.972412109375
2023-08-14,178.15428161621094,131.2085418701172,319.6642761230469,31.39580535888672,605.4815063476562,3384.00244140625
2023-08-15,176.1588897705078,129.65589904785156,317.513671875,,,
2023-08-16,175.28529357910156,128.50135803222656,316.74261474609375,32.09128189086914,616.846435546875,3392.389404296875
2023-08-17,172.73397827148438,129.8450164794922,313.2627868652344,31.528276443481445,611.86181640625,3370.171630859375
2023-08-18,173.22042846679688,127.50607299804688,312.8673400878906,31.362686157226562,613.905517578125,3302.83203125
2023-08-21,174.5605926513672,128.32220458984375,318.20574951171875,31.428922653198242,618.591064453125,3336.722412109375
2023-08-22,175.9404754638672,129.07862854003906,318.7790832519531,33.81341552734375,618.2919921875,3317.5947265625
2023-08-23,179.8021697998047,132.58201599121094,323.2672424316406,33.54846954345703,612.0114135742188,3333.38720703125
2023-08-24,175.0966796875,129.80519104003906,316.3175354003906,33.58158874511719,609.0704345703125,3323.087890625
2023-08-25,177.31045532226562,130.0738983154297,319.29315185546875,32.52181625366211,603.2384033203125,3316.760986328125
2023-08-28,178.87896728515625,131.16871643066406,320.0049133300781,33.680946350097656,600.5467529296875,3311.120361328125
2023-08-29,182.78038024902344,134.8512725830078,324.66119384765625,33.84653091430664,605.2821655273438,3311.709228515625
2023-08-30,186.28466796875,136.28448486328125,325.0368347167969,34.012123107910156,603.6870727539062,3326.2265625
2023-08-31,186.50306701660156,136.70252990722656,324.0185852050781,34.0783576965332,599.1510620117188,3292.728271484375
2023-09-01,188.08151245117188,136.1551055908203,324.90826416015625,34.939422607421875,609.3197021484375,3314.700927734375
2023-09-04,,,,37.09209060668945,607.12646484375,3353.2509765625
2023-09-05,188.3197479248047,136.06553649902344,329.74249267578125,39.509700775146484,609.2698364257812,3363.8935546875
2023-09-06,181.57916259765625,134.73182678222656,329.08013916015625,39.60905075073242,608.3726196289062,3364.43310546875
2023-09-07,176.26808166503906,135.5579376220703,326.14404296875,39.04604721069336,613.00830078125,3389.29931640625
2023-09-08,176.88356018066406,136.55322265625,330.45428466796875,39.47658157348633,625.3203125,3376.203857421875
2023-09-11,178.05499267578125,137.09068298339844,334.0823974609375,39.90711212158203,632.8969116210938,3414.214599609375
2023-09-12,175.01727294921875,135.4285430908203,327.9827880859375,36.23102569580078,618.89013671875,3512.452880859375
2023-09-13,172.94247436523438,136.85182189941406,332.2238464355469,37.29079818725586,623.9744873046875,3499.750244140625
2023-09-14,174.46133422851562,138.33477783203125,334.83367919921875,40.17205810546875,622.6784057617188,3492.098876953125
2023-09-15,173.73663330078125,137.64804077148438,326.45050048828125,39.973350524902344,632.2987670898438,3529.619140625
2023-09-18,176.67510986328125,138.304931640625,325.3037414550781,38.88045883178711,638.6790771484375,3537.3193359375
2023-09-19,177.76712036132812,138.175537109375,324.8984375,,,
2023-09-20,174.21315002441406,133.9555206298828,317.1083679199219,39.244754791259766,636.5357055664062,3537.221435546875
2023-09-21,172.66448974609375,130.74073791503906,315.8824768066406,37.88692092895508,625.1209106445312,3516.866943359375
2023-09-22,173.51821899414062,130.63128662109375,313.39129638671875,38.61551284790039,618.541259765625,3534.866943359375
2023-09-25,174.79885864257812,131.54693603515625,313.9152526855469,38.18498229980469,616.796630859375,3508.87255859375
2023-09-26,170.70884704589844,128.8397674560547,308.576904296875,38.05250930786133,617.8931884765625,3517.25927734375
2023-09-27,169.18995666503906,130.8402862548828,309.2194519042969,38.88045883178711,618.2421875,3520.791015625
2023-09-28,169.4480743408203,132.5023956298828,310.05975341796875,38.51616287231445,612.2107543945312,3469.24365234375
2023-09-29,169.96429443359375,131.2284393310547,312.14569091796875,38.74798583984375,628.26123046875,3461.24951171875
2023-10-02,172.48580932617188,134.5327911376953,318.1265869140625,,,
2023-10-03,171.14561462402344,132.67161560058594,309.8126220703125,38.61551284790039,618.541259765625,3446.78125
2023-10-04,172.3964385986328,135.6276092529297,315.3190002441406,38.18498229980469,611.7122802734375,3470.224609375
