Date,Close,High,Low,Open,Volume
2023-03-09,3240.569580078125,3287.330178922072,3234.7427023606856,3287.330178922072,1648500
2023-03-10,3234.88818359375,3240.9578477028645,3195.0711870379578,3217.310341495252,1024404
2023-03-13,3187.25341796875,3272.568711678148,3177.590560108941,3236.830481920263,1901233
2023-03-14,3122.1865234375,3209.0555062560884,3116.7966144439633,3185.359633092315,2670334
2023-03-15,3106.599365234375,3166.2764866133443,3099.8985515497807,3156.2250289902217,1780522
2023-03-16,3093.100830078125,3126.8967672577273,3080.4759287308675,3115.4371940001965,1901060
2023-03-17,3087.5654296875,3128.4505460066293,3053.283918425871,3059.596369275034,6739966
2023-03-20,3052.604248046875,3078.193811094538,3005.7464385217636,3078.193811094538,2289468
2023-03-21,3016.4775390625,3065.6660030437206,3008.076981527536,3052.6041330666194,1815297
2023-03-22,3040.464599609375,3052.7981090486974,3016.4773356580163,3039.7362399523727,1123939
2023-03-23,3034.491943359375,3055.5660060233918,3011.5244300806826,3025.023267708525,1372218
2023-03-24,3030.4619140625,3078.5336540868852,3016.380293247276,3058.042373096574,1329577
2023-03-27,3032.209716796875,3061.7810700862565,3016.379986896491,3044.543225666613,1524217
2023-03-28,3025.99462890625,3058.6738438088323,3020.4105377410865,3036.774447559244,1303530
2023-03-29,3048.330810546875,3059.110628552655,3014.5351113751008,3038.716557695637,1740616
2023-03-31,3113.397705078125,3120.292938373662,3061.0530164188553,3097.9079696255862,2382581
2023-04-03,3107.668212890625,3131.898266068753,3082.1756220817565,3131.898266068753,1521830
2023-04-05,3146.31982421875,3170.161513257988,3093.5865328090617,3093.5865328090617,2655065
2023-04-06,3127.770751953125,3163.363405092675,3122.2352656199555,3131.9467283435015,1703464
2023-04-10,3169.23828125,3177.590233058021,3122.23490198091,3127.0906327771477,2203187
2023-04-11,3121.0693359375,3178.5125320368006,3100.0438809358493,3169.820821993774,2348779
2023-04-12,3148.1162109375,3166.8593813655516,3106.6969173653642,3134.811554459313,2417727
2023-04-13,3096.840087890625,3136.802664772044,3088.2453479799074,3117.3797380551896,4174070
2023-04-17,3048.91357421875,3072.1238741640796,2981.6616981191646,3043.6694794408186,5505048
2023-04-18,3040.416015625,3065.7630267001223,3020.8475142118505,3063.9177066320467,2617302
2023-04-19,3000.453369140625,3049.399042370756,2982.8755282298653,3040.4159400962562,3298034
2023-04-20,3015.21533203125,3023.1786849385257,2989.1885615935694,3000.842318168983,2419999
2023-04-21,3069.647705078125,3073.143689304346,3011.330325613732,3020.264823653521,1929184
2023-04-24,3083.195068359375,3089.1675227771393,3035.9486624728206,3060.1789503520517,1640676
2023-04-25,3084.3603515625,3099.1217264807046,3056.6826846797762,3091.1583750073796,2024090
2023-04-26,3105.871337890625,3115.8255871239235,3089.2162742558526,3089.2162742558526,2000029
2023-04-27,3095.9658203125,3106.8912162603606,3079.1649417912035,3093.1009861276475,2434446
2023-04-28,3126.36279296875,3134.131963534487,3104.026427592255,3108.0565899847234,2931312
2023-05-02,3126.5078125,3141.657787239864,3117.3791335517662,3141.657787239864,2321159
2023-05-03,3088.148193359375,3123.2066715445144,3081.5929554760028,3123.2066715445144,2468285
2023-05-04,3127.770751953125,3131.4125504744547,3086.3028535428366,3088.3907231898957,1953253
2023-05-05,3137.482421875,3150.3987155695554,3117.4283448650162,3127.0912034938247,1710027
2023-05-08,3156.807861328125,3160.935232584995,3138.0646926717986,3151.3693478923437,928235
2023-05-09,3188.515869140625,3202.8402760757726,3152.340671965421,3158.7503319410034,1107375
2023-05-10,3191.963623046875,3211.095157238876,3171.812337847206,3195.0712437066086,1559987
2023-05-11,3187.447509765625,3214.20263587014,3177.590470351658,3213.5228809271507,1719623
2023-05-12,3179.823974609375,3195.070922168256,3165.936536859731,3184.533891309846,1027479
2023-05-15,3161.129638671875,3197.013445078767,3154.6230062363175,3189.244275102877,1150390
2023-05-16,3164.139892578125,3190.2152628527233,3156.6621142670942,3162.246204909835,986306
2023-05-17,3116.116943359375,3185.35971881257,3105.9685124061893,3162.003603942879,1588815
2023-05-18,3107.522705078125,3135.7829212615293,3102.812550499421,3132.8694822469756,1369364
2023-05-19,3129.85888671875,3141.1726460544724,3110.6301429347186,3117.3795621687605,1152449
2023-05-22,3203.52001953125,3212.988695267985,3124.226024738528,3136.802320990121,1333243
2023-05-23,3201.917724609375,3231.926048273833,3195.168305731034,3210.6094359474546,1687418
2023-05-24,3208.0361328125,3221.4863664234663,3181.475187431793,3181.475187431793,1016555
2023-05-25,3198.47021484375,3210.6095431223434,3172.832048357863,3198.9557879748936,1374917
2023-05-26,3232.848876953125,3242.31755353547,3196.042526410004,3198.470392200349,1791115
2023-05-29,3224.54541015625,3274.705017016719,3216.4362444719377,3263.828226894275,1210372
2023-05-30,3220.515380859375,3230.9552038055167,3206.0940002566526,3219.3500526939433,1344224
2023-05-31,3194.58544921875,3231.683186921908,3170.9379442302375,3213.5228002629106,5815424
2023-06-01,3228.090087890625,3243.628427663865,3202.354712641196,3218.37862553235,1177314
2023-06-02,3210.220947265625,3239.646487207627,3202.3059635427076,3230.2750212928786,2030661
2023-06-05,3194.002685546875,3231.0034511058816,3190.2639148840444,3219.349696548241,1861468
2023-06-06,3139.0361328125,3193.9545017455303,3127.673768884073,3185.3597624260915,2022849
2023-06-07,3180.406494140625,3184.242711185307,3147.4847338487652,3159.1384878772087,1567196
2023-06-08,3143.06640625,3175.6484121486374,3139.7159989224906,3166.908095417953,1759366
2023-06-09,3116.699951171875,3156.22555921728,3112.863970603773,3151.369827587715,1775689
2023-06-12,3153.214599609375,3160.498196334978,3118.3505447879897,3122.235129708311,2324605
2023-06-13,3150.10693359375,3170.79239541494,3145.542593797547,3165.936664334672,1371928
2023-06-14,3157.244873046875,3161.9064221849558,3132.7720364422485,3150.1068537014166,1658544
2023-06-15,3146.727783203125,3177.2038773675536,3140.564011669987,3175.1004798817635,2273810
2023-06-16,3106.222900390625,3130.1929351634976,3087.731826252519,3127.8449456683475,4156189
2023-06-19,3140.95458984375,3145.3572487287,3106.320435492621,3120.9959651091217,1468186
2023-06-20,3157.880859375,3162.577077284877,3131.8074269653407,3144.477254878142,1528452
2023-06-21,3187.72119140625,3190.8519238090857,3154.2120598483802,3179.698614980368,1645987
2023-06-22,3168.447265625,3196.9666197624992,3160.229063490502,3189.4821942064227,1529603
2023-06-23,3146.7763671875,3179.1112626973427,3139.731921228393,3167.2731443540865,1119505
2023-06-26,3120.65380859375,3144.3792509386267,3104.3640643420194,3135.6718645496917,1978803
2023-06-27,3128.187744140625,3140.22148993123,3113.463245147734,3132.7370637580893,863542
2023-06-28,3145.89599609375,3161.060712907856,3124.322915692735,3138.6071961066273,1575872
2023-06-30,3230.818359375,3238.400717550534,3144.575245477112,3150.347525834658,2672406
2023-07-03,3201.51611328125,3247.0102602256575,3198.0428564415397,3242.6076008439404,1687264
2023-07-04,3237.275634765625,3243.2925072216217,3206.40805197023,3218.8332877101466,1656681
2023-07-05,3248.135498046875,3256.9897835903407,3233.508932041477,3248.1844642595165,1453008
2023-07-06,3251.021484375,3256.451478810535,3230.5736726630234,3235.0252983303376,1848238
2023-07-07,3257.234375,3284.2861771714965,3230.5738248103926,3230.5738248103926,1789326
2023-07-10,3201.173828125,3252.83174983978,3194.5698385584406,3252.83174983978,1407431
2023-07-11,3201.61376953125,3223.7249986011375,3190.264835461923,3223.7249986011375,1110172
2023-07-12,3189.38427734375,3218.0015640417964,3179.796454426586,3209.978987850496,1515240
2023-07-13,3268.28955078125,3294.607572802191,3201.95610632196,3212.9627540023885,4585146
2023-07-14,3438.623779296875,3448.6033320630395,3279.492190820148,3292.2109851162886,6306101
2023-07-17,3416.170166015625,3473.1111803173258,3401.8371591646314,3434.0743621715087,2743228
2023-07-18,3421.208984375,3447.771601367246,3390.0478430015633,3400.8098996460126,2600090
2023-07-19,3394.98876953125,3440.77647805109,3371.1164270221425,3424.290867900368,2405370
2023-07-20,3397.19580078125,3412.4978988117155,3370.4659234197393,3387.1905367842733,1715404
2023-07-21,3304.009033203125,3369.3376899248406,3294.935588701718,3339.0766700599147,3770223
2023-07-24,3329.9541015625,3348.2971250852347,3307.736519941008,3316.466549048623,1680132
2023-07-25,3334.27001953125,3341.7741469750813,3315.681767797957,3332.651609023338,1272980
2023-07-26,3323.627197265625,3355.5559597714414,3320.390136828414,3335.4472455011364,1066803
2023-07-27,3332.06298828125,3346.531453791004,3320.439313916066,3330.150255991353,1701769
2023-07-28,3291.35546875,3328.9244855088637,3267.4212867289625,3320.3905900863215,2599831
2023-07-31,3356.14453125,3361.2452306427467,3296.7502048265405,3300.183400117137,2743678
2023-08-01,3386.16015625,3393.9583652914575,3349.817288286222,3349.817288286222,1956167
2023-08-02,3374.977783203125,3380.618032227066,3348.4442815533034,3369.386627719007,1914899
2023-08-03,3335.054931640625,3367.7193807245985,3303.7148108295196,3354.722284155866,2026351
2023-08-04,3377.822509765625,3404.7485197395126,3336.329848102569,3336.329848102569,2248493
2023-08-07,3417.550048828125,3421.424607353727,3375.566923754591,3388.0244711891214,1853889
2023-08-08,3404.356689453125,3423.337211957098,3390.623907711855,3417.549921158418,1634225
2023-08-09,3396.410888671875,3400.8249966860335,3359.6757487612945,3398.764983820485,1794589
2023-08-10,3376.400390625,3398.7650131719925,3364.5803422777612,3384.149506746724,1096701
2023-08-11,3382.972412109375,3400.481563451469,3348.8365957504043,3372.4766921160776,1679974
2023-08-14,3384.0029296875,3389.0545360256115,3345.89436248433,3375.0274317285507,1190425
2023-08-16,3392.388916015625,3399.843949492877,3369.631785715501,3384.1493438402845,1328445
2023-08-17,3370.171630859375,3394.7435478824964,3348.0519961842556,3389.0542049389915,1843241
2023-08-18,3302.83203125,3344.9131002675385,3292.4342583718458,3344.9131002675385,2526749
2023-08-21,3336.722412109375,3344.667902728872,3307.638439182273,3310.5811780071685,1375579
2023-08-22,3317.5947265625,3345.8941617172995,3300.82125835841,3335.1041189794246,1222012
2023-08-23,3333.38720703125,3337.0656303451224,3311.5618953689395,3323.3328499733316,1330046
2023-08-24,3323.087890625,3347.9050364866966,3313.6221763237,3342.9513781270753,1152881
2023-08-25,3316.760986328125,3321.1750945773024,3286.30359151266,3310.5811868831365,1158046
2023-08-28,3311.120361328125,3329.218155200834,3295.965305954415,3329.218155200834,1037485
2023-08-29,3311.708984375,3324.853360894964,3300.771901355947,3316.51560126301,944517
2023-08-30,3326.226806640625,3343.0496078602146,3318.4776899258404,3333.1422910145925,1188200
2023-08-31,3292.728759765625,3352.171943037188,3279.829610309479,3336.0850658568015,3417652
2023-09-01,3314.701171875,3324.31416720064,3292.7288163998633,3301.7531681314117,1277950
2023-09-04,3353.250732421875,3367.326928261028,3305.7255505430117,3313.5237601641343,1828332
2023-09-05,3363.8935546875,3381.2065705780565,3340.1552722970455,3354.7219238111265,1501842
2023-09-06,3364.43310546875,3378.165886254678,3333.240266410981,3368.4549442054767,1314818
2023-09-07,3389.299560546875,3393.9588971831818,3356.978525881691,3365.3162861782394,1885092
2023-09-08,3376.2041015625,3398.8632859276286,3369.48499171308,3389.29938490662,1518917
2023-09-11,3414.214599609375,3419.1682579552244,3379.245148365594,3395.9206686913462,1783604
2023-09-12,3512.453125,3521.3792891203507,3416.5197909832286,3425.3480074973972,4476016
2023-09-13,3499.750244140625,3520.3494153824977,3477.336288211358,3502.9382111185337,1754929
2023-09-14,3492.099365234375,3529.030643804187,3477.925220314254,3501.9084952110275,2604721
2023-09-15,3529.618896484375,3538.496206026213,3494.4530736204592,3499.75014690962,2952897
2023-09-18,3537.318603515625,3550.2177505444,3507.0084937400097,3511.7169230835807,1395753
2023-09-20,3537.220703125,3555.808953066275,3511.6678764075214,3511.6678764075214,1649396
2023-09-21,3516.866943359375,3536.190878906919,3460.6605882894896,3520.0549101711495,2004073
2023-09-22,3534.86669921875,3564.392273492519,3497.003604721595,3515.591856401015,1989083
2023-09-25,3508.872314453125,3550.9045259741224,3490.725426682263,3533.738551055739,1238778
2023-09-26,3517.25927734375,3526.3327215132203,3468.507954945545,3499.5048978464947,1726062
2023-09-27,3520.790771484375,3545.019272573451,3487.832001768892,3521.4773626283036,1541134
2023-09-28,3469.243896484375,3534.033245112202,3460.0234104919796,3531.286640939775,1755753
2023-09-29,3461.24951171875,3500.338748868246,3438.6394204521216,3469.685219352942,2243791
2023-10-03,3446.781005859375,3466.7424403600844,3413.6751943663503,3466.7424403600844,1948148
2023-10-04,3470.224853515625,3480.279211440446,3410.9287124795296,3419.7569291940063,1788138
2023-10-05,3520.83984375,3554.8283802356386,3483.4178726040827,3486.164476643891,2990768
2023-10-06,3552.27783203125,3565.569249541903,3506.8126634220357,3522.4581760684473,2075691
2023-10-09,3568.90478515625,3608.7788014264816,3561.694979064842,3575.476854131421,4233074
2023-10-10,3559.634765625,3578.370298010478,3532.610806521453,3570.5720882670375,1848148
2023-10-11,3540.99755859375,3580.332263638608,3536.191180936214,3580.332263638608,2426417
2023-10-12,3474.93310546875,3520.1530472989853,3470.5680908798995,3506.7636817609027,4241281
2023-10-13,3502.693115234375,3508.725634105149,3457.718160531353,3462.6227252980643,2890357
2023-10-16,3456.786376953125,3506.4204292183026,3451.930905679892,3497.935627876224,1671104
2023-10-17,3440.1103515625,3466.692945282849,3436.4810220264426,3462.622252874146,1672065
2023-10-18,3420.688232421875,3455.4615440036555,3417.500265756058,3443.984911902847,1408245
2023-10-19,3398.462646484375,3419.3120015706177,3394.774704914926,3412.0835400543524,1514545
2023-10-20,3436.71875,3441.586784443997,3387.054474356502,3393.29924416434,1481211
2023-10-23,3353.71533203125,3421.37680885982,3345.0119347403615,3415.5253234291526,1106272
2023-10-25,3333.997314453125,3368.319658141201,3321.310652556418,3334.39059881102,1518537
2023-10-26,3281.530029296875,3317.8684946753306,3274.891735238958,3312.3120927262453,1984471
2023-10-27,3295.495361328125,3306.3625438244794,3281.776266728819,3294.5611308185626,1108851
2023-10-30,3322.63818359375,3326.8670706077523,3278.5795339624315,3294.5606115557994,910972
2023-10-31,3313.000732421875,3342.7501267538264,3294.6102457640122,3342.7501267538264,999811
2023-11-01,3275.53125,3315.8037638854457,3256.2065322801614,3299.478379885213,1563475
2023-11-02,3304.493896484375,3320.0814512239162,3287.8734300446213,3287.8734300446213,1245384
2023-11-03,3295.445556640625,3331.8332402925357,3288.9549246980437,3326.0309759665483,1402598
2023-11-06,3324.310302734375,3336.160935518278,3303.4119686072822,3319.147184891211,1099852
2023-11-07,3314.672607421875,3347.8148604264125,3310.296298184988,3322.097711012742,1191144
2023-11-08,3325.589111328125,3345.651417704469,3313.787698141954,3315.656159189618,992899
2023-11-09,3292.05322265625,3335.374290130919,3286.7426829403244,3333.9975546787477,2112352
2023-11-10,3278.28466796875,3292.052981884916,3267.3685059954228,3282.759418011572,1338557
2023-11-13,3276.416259765625,3300.4615889355064,3271.941509650903,3300.4615889355064,1030990
2023-11-15,3347.96240234375,3356.5183783176335,3300.5108899634906,3327.1132884475196,2059802
2023-11-16,3439.964111328125,3470.9428172422067,3357.6982926738606,3373.286086769176,3951984
2023-11-17,3444.488037109375,3466.1731804990022,3434.751967881551,3439.9643063986123,2021292
2023-11-20,3461.3544921875,3475.4176504495545,3433.473558230895,3433.473558230895,1475621
2023-11-21,3452.109619140625,3480.482276259214,3443.061918047287,3461.3542025123525,1807236
2023-11-22,3471.7294921875,3474.1881197162365,3423.491412153966,3442.0785402310757,1798051
2023-11-23,3450.19189453125,3485.350267004561,3442.0784239604864,3471.5819533087188,2729804
2023-11-24,3399.888427734375,3446.553128011694,3395.856182737039,3436.4235350503614,1989733
2023-11-28,3412.722412109375,3423.6388143150843,3376.187303280053,3399.8885685625582,1689195
2023-11-29,3455.60107421875,3459.780741117485,3418.279155460705,3423.3930528226165,1441634
2023-11-30,3429.884033203125,3458.453094584986,3423.3931601285526,3441.5377842729085,3266235
2023-12-01,3453.535888671875,3458.748227415389,3432.2934894063674,3442.078779631247,1172141
2023-12-04,3454.322265625,3489.0873529923697,3440.1114473175253,3485.9893384178627,1625213
2023-12-05,3473.155517578125,3479.4495077022925,3444.832081818707,3479.4495077022925,1377656
2023-12-06,3544.4560546875,3553.0612514462373,3466.812401566953,3474.139304030391,1896572
2023-12-07,3555.0771484375,3570.468301619979,3532.2611318162585,3545.3410789625996,1967653
2023-12-08,3566.681640625,3584.678841677357,3542.4396698757396,3572.877429852905,1641155
2023-12-11,3582.613525390625,3592.546476457375,3555.175338733482,3562.9445055359447,1102503
2023-12-12,3611.33056640625,3637.1951360074713,3570.9106336699306,3578.729021215181,2236866
2023-12-13,3534.080322265625,3589.5960821461467,3504.035846763485,3583.2528713361203,3850968
2023-12-14,3606.560546875,3617.1326447354963,3567.5668122017664,3569.9269984746743,3290396
2023-12-15,3797.104248046875,3831.475811906952,3606.019673894845,3606.019673894845,8531230
2023-12-18,3795.333984375,3863.97891098679,3766.7646853078045,3794.252332354244,2521612
2023-12-19,3753.045654296875,3791.302042217498,3727.2792861436023,3781.3690910876385,2004435
2023-12-20,3717.493896484375,3834.2786994645307,3704.2173083561047,3763.912734364631,2586083
2023-12-21,3724.820556640625,3743.7027672839245,3681.401292264737,3694.0877137640523,1517562
2023-12-22,3760.716552734375,3782.3032537552385,3699.742591889832,3737.1137291816485,2413058
2023-12-26,3732.737548828125,3770.551192343162,3727.4267692857443,3756.635456517975,1285231
2023-12-27,3748.12841796875,3755.0125749959125,3705.6433826211874,3736.1303637414785,1293976
2023-12-28,3737.015380859375,3774.4849602200925,3729.344655094492,3760.7166461390393,1682889
2023-12-29,3730.623046875,3759.3400090752566,3703.08641799283,3729.2463114710313,1574996
2024-01-01,3748.0302734375,3768.584303688355,3710.5606935845935,3727.2793609026266,825907
2024-01-02,3720.591796875,3748.0302239952007,3704.905801353602,3748.0302239952007,1344068
2024-01-03,3630.65576171875,3709.4302944118895,3626.0335893609345,3704.660460322213,1803075
2024-01-04,3606.1181640625,3657.4542580892885,3590.5795902887853,3640.4897283898963,3598144
2024-01-05,3676.04150390625,3685.728592578475,3614.035108630896,3614.1825302450525,1963127
2024-01-08,3617.427978515625,3677.860996403434,3611.625473367433,3676.041515954351,1067805
2024-01-09,3628.835693359375,3690.252399450323,3621.8041148570546,3648.5539336278666,1370944
2024-01-10,3651.602783203125,3667.534641381456,3626.967287635532,3628.9341896353344,1292227
2024-01-11,3673.73046875,3710.560661057684,3645.6528943919516,3662.3715615634283,1777909
2024-01-12,3818.54345703125,3840.6218831876286,3758.3563059600724,3784.3193154102796,6813450
2024-01-15,3839.1962890625,3899.383445804916,3820.70736114807,3894.466190513863,2801505
2024-01-16,3797.3994140625,3834.475468935188,3791.744570783101,3834.475468935188,1432672
2024-01-17,3820.31396484375,3845.244304378807,3749.456270155478,3755.799481275032,3458696
2024-01-18,3838.01611328125,3844.113461690969,3798.0879051363618,3833.492142470621,2239110
2024-01-19,3886.76025390625,3906.967602080478,3859.1599734731576,3888.682368162485,2941975
2024-01-23,3803.170654296875,3877.7405988557225,3787.8919281537783,3844.3246424565054,2618854
2024-01-24,3786.95556640625,3828.207982906329,3751.2723957956964,3824.610185566064,2657709
2024-01-25,3755.9052734375,3805.8814463186973,3724.7562899172253,3785.082567741791,2205154
2024-01-29,3746.738037109375,3765.4667986734576,3726.875788870657,3746.540940381875,1646747
2024-01-30,3746.29443359375,3792.869905489426,3732.937821564557,3753.095834814792,1411621
2024-01-31,3761.474365234375,3779.2667358961994,3742.2527425557164,3756.7921750947016,2459358
2024-02-01,3799.12890625,3849.1544104149884,3750.729991441207,3765.4665203991385,2363107
2024-02-02,3909.67822265625,3927.519687561109,3816.7243758065465,3819.7308829629783,2826510
2024-02-05,3916.578125,3964.5828467940637,3905.538061772514,3926.1396018848222,1691523
2024-02-06,4076.955810546875,4090.6572824101213,3933.0400590140307,3939.940129293003,4474396
2024-02-07,4025.1064453125,4095.6844003141055,4015.7913989590998,4093.712951745964,2124267
2024-02-08,4075.082763671875,4098.6414772476965,4027.718664799646,4031.6122274995373,2345173
2024-02-09,4074.688720703125,4125.009753561321,4041.469619356334,4077.4976499021727,2100596
2024-02-12,4061.8740234375,4100.2185996879325,4046.939916317884,4071.0410662440036,1013716
2024-02-13,4090.262451171875,4110.469796695196,4023.233207484759,4066.555977362669,1257415
2024-02-14,4041.568359375,4056.1568867097644,3991.6906127839625,4048.369760884982,1391283
2024-02-15,4044.623779296875,4087.1081077865447,4024.711957689751,4069.0695472307843,1091582
2024-02-16,4069.364990234375,4088.7348556600905,4041.5678568000403,4054.5300336656587,1307556
2024-02-19,4045.215087890625,4069.3653326321246,3997.1119357869316,4064.1902801875176,772291
2024-02-20,3973.109375,4039.497999883946,3952.754265381802,4023.825080480352,1193648
2024-02-21,3934.518310546875,4005.3426935715765,3923.77401257502,3955.7113817423547,1885939
2024-02-22,4028.75390625,4036.491697656846,3914.3112180915064,3914.3112180915064,2982052
2024-02-23,3994.25341796875,4071.0412424787924,3988.6345970952943,4071.0412424787924,2538072
2024-02-26,3943.931884765625,3992.183036545399,3925.893083654614,3978.382897653637,1379284
2024-02-27,4045.806396484375,4065.1266874784596,3941.9111598512027,3941.9111598512027,2960475
2024-02-28,4060.1494140625,4095.585914873983,4030.6267779093628,4037.132654737462,1939225
2024-02-29,4036.639404296875,4079.0255463313783,4006.5254808366444,4040.483632544849,3772719
2024-03-01,4035.89990234375,4080.8981150067575,4028.457636635802,4048.566554349316,2043265
2024-03-04,4022.445068359375,4059.1139638736227,4017.71354362891,4046.3982167748845,1749271
2024-03-05,3954.82421875,4005.9832092397255,3923.182375190479,4004.0117608099818,2070859
2024-03-06,4006.279052734375,4013.8690812057853,3901.9400462940425,3937.0319252897025,1744204
2024-03-07,4049.946533203125,4065.126589579095,3980.058543222842,4006.9688619396265,2688905
2024-03-11,4063.5009765625,4093.713332416551,4030.626972369679,4030.626972369679,2304068
2024-03-12,4132.40234375,4169.564339210483,4062.2185870597186,4063.500317326669,4039801
2024-03-13,4089.77001953125,4180.456652887932,4072.9140381560783,4144.970578965752,2837260
2024-03-14,4147.53369140625,4164.685198090091,4027.6695193836954,4094.1568164313294,2919608
2024-03-15,4159.01708984375,4178.48514400608,4117.370239800282,4132.7476345400055,3373143
2024-03-18,4093.219970703125,4194.010275821583,4059.064721514359,4155.074167731812,1526904
2024-03-19,3920.52099609375,4000.0688926740686,3909.973795049948,3993.4152541759045,8931209
2024-03-20,3914.21240234375,3960.6401116619527,3903.6652007996604,3929.096935063351,1817913
2024-03-21,3916.2333984375,3951.1772775345235,3891.6396247253847,3933.0893806122053,3829582
2024-03-22,3855.06884765625,3881.782070917332,3799.96695870653,3841.367376933683,5852485
2024-03-26,3822.145751953125,3890.3578214326726,3816.182072152344,3819.681441345805,3440925
2024-03-27,3786.068359375,3839.396140151177,3774.73252994965,3832.9889322151093,1968575
2024-03-28,3820.963134765625,3859.1106168702854,3785.6741568557677,3795.137206354676,4311783
2024-04-01,3860.83544921875,3877.149233657871,3832.54521142588,3842.0573541590775,1569676
2024-04-02,3828.35595703125,3854.0341223225346,3817.710086814565,3834.4673993567408,2142666
2024-04-03,3890.949462890625,3924.1683226909017,3796.0241674661297,3796.0241674661297,3973090
2024-04-04,3946.14990234375,3971.1378674612774,3879.0713196089387,3919.140913745663,3394637
2024-04-05,3922.443359375,3944.8685868489665,3903.9610290393134,3921.2112040192874,1636819
2024-04-08,3915.839111328125,3975.0809972927836,3903.4682232471187,3926.1398821195135,2302538
2024-04-09,3890.21044921875,3958.5211942358046,3869.017375870285,3927.1257776876796,1876992
2024-04-10,3927.76611328125,3933.236931106762,3862.067686996596,3899.919402674396,2101965
2024-04-12,3944.27685546875,3956.0564525946997,3889.17496702509,3914.310935003582,4354821
